timestamp,frame,fps,ear_left,ear_right,ear_avg,mar,ml_eye_closed_conf,ml_mouth_yawn_conf,fused_score,eye_closed_fused,closure_duration_s,yawn_duration_s,status
1773319011.3890,1960,62.9,0.2335,0.2237,0.2286,0.0027,0.0050,0.7915,0.0000,0,0.0000,0.0000,NORMAL
1773319011.4638,1961,13.4,0.2429,0.2454,0.2442,0.0024,0.0248,0.6635,0.0000,0,0.0000,0.0000,NORMAL
1773319011.4833,1962,53.8,0.2390,0.2333,0.2361,0.0021,0.0224,0.6627,0.0000,0,0.0000,0.0000,NORMAL
1773319011.4993,1963,60.3,0.2422,0.2331,0.2377,0.0019,0.0214,0.7019,0.0000,0,0.0000,0.0000,NORMAL
1773319011.5153,1964,61.9,0.2419,0.2338,0.2378,0.0019,0.0214,0.6750,0.0000,0,0.0000,0.0000,NORMAL
1773319011.5924,1965,13.0,0.2596,0.2543,0.2569,0.0038,0.0125,0.7650,0.0000,0,0.0000,0.0000,NORMAL
1773319011.6084,1966,62.9,0.2565,0.2520,0.2542,0.0022,0.0227,0.7650,0.0000,0,0.0000,0.0000,NORMAL
1773319011.6244,1967,61.3,0.2554,0.2532,0.2543,0.0028,0.0227,0.7650,0.0000,0,0.0000,0.0000,NORMAL
1773319011.6404,1968,62.7,0.2556,0.2528,0.2542,0.0025,0.0227,0.7650,0.0000,0,0.0000,0.0000,NORMAL
1773319011.7380,1969,10.3,0.2619,0.2571,0.2595,0.0025,0.0242,0.6501,0.0000,0,0.0000,0.0000,NORMAL
1773319011.7520,1970,70.7,0.2497,0.2551,0.2524,0.0017,0.0242,0.6501,0.0000,0,0.0000,0.0000,NORMAL
1773319011.7670,1971,66.2,0.2462,0.2543,0.2503,0.0017,0.0261,0.6501,0.0000,0,0.0000,0.0000,NORMAL
1773319011.7825,1972,65.0,0.2465,0.2545,0.2505,0.0017,0.0261,0.6501,0.0000,0,0.0000,0.0000,NORMAL
1773319011.8643,1973,12.1,0.2469,0.2631,0.2550,0.0025,0.0397,0.6825,0.0000,0,0.0000,0.0000,NORMAL
1773319011.8928,1974,35.8,0.2381,0.2479,0.2430,0.0020,0.0313,0.6898,0.0000,0,0.0000,0.0000,NORMAL
1773319011.9088,1975,61.1,0.2454,0.2476,0.2465,0.0016,0.0397,0.7142,0.0000,0,0.0000,0.0000,NORMAL
1773319011.9248,1976,63.6,0.2473,0.2485,0.2479,0.0015,0.0313,0.7142,0.0000,0,0.0000,0.0000,NORMAL
1773319011.9941,1977,14.2,0.2550,0.2381,0.2466,0.0006,0.0254,0.6944,0.0000,0,0.0000,0.0000,NORMAL
1773319012.0181,1978,43.5,0.2528,0.2388,0.2458,0.0007,0.0328,0.6944,0.0000,0,0.0000,0.0000,NORMAL
1773319012.0343,1979,58.0,0.2494,0.2386,0.2440,0.0010,0.0328,0.6944,0.0000,0,0.0000,0.0000,NORMAL
1773319012.0653,1980,33.4,0.2486,0.2385,0.2436,0.0011,0.0288,0.6944,0.0000,0,0.0000,0.0000,NORMAL
1773319012.1367,1981,13.9,0.2104,0.2231,0.2168,0.0035,0.0616,0.7933,0.0000,0,0.0000,0.0000,NORMAL
1773319012.1582,1982,46.9,0.2122,0.2259,0.2191,0.0036,0.0616,0.7744,0.0000,0,0.0000,0.0000,NORMAL
1773319012.1747,1983,58.3,0.2141,0.2215,0.2178,0.0034,0.0441,0.7933,0.0000,0,0.0000,0.0000,NORMAL
1773319012.1917,1984,61.7,0.2141,0.2206,0.2174,0.0035,0.0441,0.7744,0.0000,0,0.0000,0.0000,NORMAL
1773319012.2673,1985,13.2,0.2082,0.1973,0.2028,0.0015,0.0675,0.7579,0.4500,0,0.0000,0.0000,NORMAL
1773319012.2839,1986,60.7,0.2107,0.2036,0.2072,0.0012,0.0097,0.7579,0.4500,0,0.0000,0.0000,NORMAL
1773319012.2999,1987,61.3,0.2103,0.2017,0.2060,0.0012,0.0097,0.7579,0.4500,0,0.0000,0.0000,NORMAL
1773319012.3179,1988,54.4,0.2103,0.2040,0.2072,0.0013,0.0097,0.7579,0.4500,0,0.0000,0.0000,NORMAL
1773319012.3918,1989,13.7,0.2126,0.1844,0.1985,0.0037,0.0298,0.7701,0.4500,0,0.0000,0.0000,NORMAL
1773319012.4098,1990,55.4,0.2201,0.1943,0.2072,0.0029,0.0298,0.7863,0.4500,0,0.0000,0.0000,NORMAL
1773319012.4258,1991,63.4,0.2106,0.1923,0.2014,0.0039,0.0298,0.7558,0.4500,0,0.0000,0.0000,NORMAL
1773319012.4408,1992,65.4,0.2154,0.1933,0.2044,0.0038,0.0298,0.7481,0.4500,0,0.0000,0.0000,NORMAL
1773319012.5368,1993,10.4,0.0902,0.0473,0.0688,0.0013,0.2049,0.7657,0.4500,0,0.0000,0.0000,NORMAL
1773319012.5649,1994,36.4,0.0990,0.0447,0.0718,0.0022,0.1903,0.8111,0.4500,0,0.0000,0.0000,NORMAL
1773319012.5806,1995,63.2,0.1036,0.0437,0.0737,0.0017,0.1818,0.7514,0.4500,0,0.0000,0.0000,NORMAL
1773319012.5967,1996,60.6,0.1046,0.0320,0.0683,0.0021,0.1818,0.8091,0.4500,0,0.0000,0.0000,NORMAL
1773319012.6635,1997,15.0,0.0307,0.0069,0.0188,0.0023,0.0876,0.7863,0.4500,0,0.0000,0.0000,NORMAL
1773319012.6900,1998,37.8,0.0319,0.0098,0.0209,0.0014,0.1074,0.7551,0.4500,0,0.0000,0.0000,NORMAL
1773319012.7060,1999,62.1,0.0339,0.0094,0.0216,0.0020,0.0850,0.7727,0.4500,0,0.0000,0.0000,NORMAL
1773319012.7220,2000,59.5,0.0324,0.0101,0.0212,0.0013,0.1074,0.7551,0.4500,0,0.0000,0.0000,NORMAL
1773319012.7928,2001,14.2,0.0716,0.0099,0.0408,0.0021,0.3381,0.7330,0.4500,0,0.0000,0.0000,NORMAL
1773319012.8158,2002,44.6,0.0709,0.0058,0.0383,0.0019,0.3860,0.7330,0.4500,0,0.0000,0.0000,NORMAL
1773319012.8318,2003,61.8,0.0743,0.0084,0.0414,0.0020,0.3559,0.7330,0.4500,0,0.0000,0.0000,NORMAL
1773319012.8621,2004,32.1,0.0777,0.0059,0.0418,0.0017,0.3860,0.7905,0.4500,0,0.0000,0.0000,NORMAL
1773319012.9361,2005,13.7,0.1275,0.0583,0.0929,0.0012,0.3120,0.7968,0.4500,0,0.0000,0.0000,NORMAL
1773319012.9562,2006,49.2,0.1143,0.0667,0.0905,0.0025,0.3140,0.7968,0.4500,0,0.0000,0.0000,NORMAL
1773319012.9722,2007,61.8,0.1161,0.0659,0.0910,0.0015,0.3120,0.7968,0.4500,0,0.0000,0.0000,NORMAL
1773319013.0025,2008,33.1,0.1166,0.0676,0.0921,0.0018,0.3140,0.7968,0.4500,0,0.0000,0.0000,NORMAL
1773319013.0649,2009,16.1,0.2146,0.1956,0.2051,0.0012,0.0435,0.8170,0.4500,0,0.0000,0.0000,NORMAL
1773319013.0804,2010,60.2,0.2168,0.2073,0.2121,0.0012,0.0540,0.8170,0.0000,0,0.0000,0.0000,NORMAL
1773319013.1120,2011,33.0,0.2152,0.2055,0.2104,0.0016,0.0540,0.8170,0.0000,0,0.0000,0.0000,NORMAL
1773319013.1280,2012,55.2,0.2119,0.2043,0.2081,0.0014,0.0540,0.8170,0.4500,0,0.0000,0.0000,NORMAL
1773319013.1920,2013,16.0,0.2230,0.2116,0.2173,0.0017,0.0290,0.8455,0.0000,0,0.0000,0.0000,NORMAL
1773319013.2219,2014,32.5,0.2155,0.2006,0.2080,0.0023,0.0294,0.8254,0.4500,0,0.0000,0.0000,NORMAL
1773319013.2531,2015,33.8,0.2225,0.2052,0.2139,0.0024,0.0290,0.8254,0.0000,0,0.0000,0.0000,NORMAL
1773319013.2691,2016,60.3,0.2173,0.2053,0.2113,0.0023,0.0294,0.8547,0.0000,0,0.0000,0.0000,NORMAL
1773319013.3368,2017,14.8,0.2025,0.1971,0.1998,0.0037,0.0492,0.7564,0.4500,0,0.0000,0.0000,NORMAL
1773319013.3618,2018,39.3,0.2067,0.1936,0.2001,0.0028,0.0391,0.7083,0.4500,0,0.0000,0.0000,NORMAL
1773319013.3923,2019,31.0,0.2015,0.1921,0.1968,0.0032,0.0555,0.7564,0.4500,0,0.0000,0.0000,NORMAL
1773319013.4233,2020,34.5,0.2028,0.1926,0.1977,0.0033,0.0555,0.7083,0.4500,0,0.0000,0.0000,NORMAL
1773319013.4653,2021,24.0,0.1003,0.0154,0.0578,0.0025,0.3189,0.7694,0.4500,0,0.0000,0.0000,NORMAL
1773319013.4855,2022,49.4,0.1262,0.0186,0.0724,0.0012,0.3326,0.7694,0.4500,0,0.0000,0.0000,NORMAL
1773319013.5011,2023,53.2,0.1250,0.0171,0.0710,0.0013,0.3326,0.7918,0.4500,0,0.0000,0.0000,NORMAL
1773319013.5321,2024,36.5,0.1218,0.0140,0.0679,0.0019,0.3587,0.7694,0.4500,0,0.0000,0.0000,NORMAL
1773319013.6091,2025,12.9,0.2213,0.1953,0.2083,0.0017,0.0211,0.7668,0.4500,0,0.0000,0.0000,NORMAL
1773319013.6252,2026,59.9,0.2274,0.2042,0.2158,0.0012,0.0488,0.7668,0.0000,0,0.0000,0.0000,NORMAL
1773319013.6412,2027,61.7,0.2238,0.2011,0.2124,0.0018,0.0656,0.7668,0.0000,0,0.0000,0.0000,NORMAL
1773319013.6572,2028,62.7,0.2229,0.2012,0.2121,0.0016,0.0656,0.7668,0.0000,0,0.0000,0.0000,NORMAL
1773319013.7365,2029,12.8,0.2373,0.2057,0.2215,0.0017,0.0289,0.8482,0.0000,0,0.0000,0.0000,NORMAL
1773319013.7515,2030,65.9,0.2332,0.2030,0.2181,0.0023,0.0289,0.8482,0.0000,0,0.0000,0.0000,NORMAL
1773319013.7666,2031,66.1,0.2339,0.2016,0.2177,0.0020,0.0289,0.8482,0.0000,0,0.0000,0.0000,NORMAL
1773319013.7822,2032,62.3,0.2355,0.2022,0.2189,0.0020,0.0289,0.8482,0.0000,0,0.0000,0.0000,NORMAL
1773319013.8658,2033,12.0,0.2235,0.2252,0.2243,0.0015,0.0312,0.8189,0.0000,0,0.0000,0.0000,NORMAL
1773319013.8934,2034,36.7,0.2320,0.2230,0.2275,0.0025,0.0174,0.8189,0.0000,0,0.0000,0.0000,NORMAL
1773319013.9094,2035,58.9,0.2341,0.2209,0.2275,0.0016,0.0174,0.8189,0.0000,0,0.0000,0.0000,NORMAL
1773319013.9253,2036,66.3,0.2338,0.2214,0.2276,0.0019,0.0174,0.8189,0.0000,0,0.0000,0.0000,NORMAL
1773319014.0086,2037,12.0,0.2369,0.2178,0.2273,0.0017,0.0441,0.7587,0.0000,0,0.0000,0.0000,NORMAL
1773319014.0367,2038,36.3,0.2373,0.2229,0.2301,0.0017,0.0052,0.7382,0.0000,0,0.0000,0.0000,NORMAL
1773319014.0526,2039,53.9,0.2373,0.2245,0.2309,0.0021,0.0326,0.7382,0.0000,0,0.0000,0.0000,NORMAL
1773319014.0832,2040,35.3,0.2369,0.2242,0.2306,0.0019,0.0441,0.7382,0.0000,0,0.0000,0.0000,NORMAL
1773319014.1364,2041,18.6,0.2396,0.2572,0.2484,0.0019,0.0132,0.8126,0.0000,0,0.0000,0.0000,NORMAL
1773319014.1615,2042,41.2,0.2354,0.2495,0.2424,0.0011,0.0079,0.7708,0.0000,0,0.0000,0.0000,NORMAL
1773319014.1771,2043,63.5,0.2366,0.2481,0.2423,0.0012,0.0079,0.8126,0.0000,0,0.0000,0.0000,NORMAL
1773319014.1931,2044,61.5,0.2370,0.2527,0.2449,0.0010,0.0079,0.8126,0.0000,0,0.0000,0.0000,NORMAL
1773319014.2659,2045,13.7,0.2404,0.2285,0.2344,0.0003,0.0533,0.8416,0.0000,0,0.0000,0.0000,NORMAL
1773319014.2854,2046,52.2,0.2309,0.2278,0.2294,0.0004,0.0533,0.8465,0.0000,0,0.0000,0.0000,NORMAL
1773319014.3014,2047,62.7,0.2397,0.2289,0.2343,0.0009,0.0533,0.8465,0.0000,0,0.0000,0.0000,NORMAL
1773319014.3174,2048,59.5,0.2397,0.2283,0.2340,0.0009,0.0533,0.8465,0.0000,0,0.0000,0.0000,NORMAL
1773319014.4088,2049,11.0,0.2458,0.2409,0.2433,0.0040,0.0254,0.8384,0.0000,0,0.0000,0.0000,NORMAL
1773319014.4268,2050,56.6,0.2509,0.2371,0.2440,0.0032,0.0254,0.8037,0.0000,0,0.0000,0.0000,NORMAL
1773319014.4428,2051,61.1,0.2502,0.2365,0.2433,0.0026,0.0254,0.8037,0.0000,0,0.0000,0.0000,NORMAL
1773319014.4588,2052,62.2,0.2510,0.2365,0.2438,0.0028,0.0254,0.8037,0.0000,0,0.0000,0.0000,NORMAL
1773319014.5363,2053,13.0,0.2574,0.2529,0.2551,0.0022,0.0098,0.8344,0.0000,0,0.0000,0.0000,NORMAL
1773319014.5514,2054,64.9,0.2529,0.2528,0.2529,0.0020,0.0098,0.8242,0.0000,0,0.0000,0.0000,NORMAL
1773319014.5674,2055,58.0,0.2538,0.2519,0.2528,0.0021,0.0098,0.8242,0.0000,0,0.0000,0.0000,NORMAL
1773319014.5992,2056,33.0,0.2553,0.2523,0.2538,0.0021,0.0098,0.8242,0.0000,0,0.0000,0.0000,NORMAL
1773319014.6658,2057,14.9,0.2511,0.2458,0.2484,0.0021,0.0117,0.8242,0.0000,0,0.0000,0.0000,NORMAL
1773319014.6923,2058,38.0,0.2567,0.2429,0.2498,0.0024,0.0117,0.8108,0.0000,0,0.0000,0.0000,NORMAL
1773319014.7073,2059,64.2,0.2555,0.2424,0.2490,0.0025,0.0117,0.8242,0.0000,0,0.0000,0.0000,NORMAL
1773319014.7233,2060,61.2,0.2564,0.2434,0.2499,0.0025,0.0117,0.8108,0.0000,0,0.0000,0.0000,NORMAL
1773319014.8089,2061,11.8,0.2519,0.2575,0.2547,0.0014,0.0059,0.7870,0.0000,0,0.0000,0.0000,NORMAL
1773319014.8335,2062,40.5,0.2550,0.2585,0.2568,0.0025,0.0059,0.7537,0.0000,0,0.0000,0.0000,NORMAL
1773319014.8485,2063,65.9,0.2537,0.2593,0.2565,0.0024,0.0062,0.7888,0.0000,0,0.0000,0.0000,NORMAL
1773319014.8645,2064,59.7,0.2537,0.2581,0.2559,0.0024,0.0062,0.7888,0.0000,0,0.0000,0.0000,NORMAL
1773319014.9362,2065,14.0,0.2443,0.2520,0.2482,0.0015,0.0108,0.7311,0.0000,0,0.0000,0.0000,NORMAL
1773319014.9572,2066,49.0,0.2460,0.2502,0.2481,0.0014,0.0116,0.7097,0.0000,0,0.0000,0.0000,NORMAL
1773319014.9723,2067,63.4,0.2462,0.2512,0.2487,0.0013,0.0108,0.7097,0.0000,0,0.0000,0.0000,NORMAL
1773319015.0028,2068,32.5,0.2456,0.2507,0.2481,0.0012,0.0108,0.7097,0.0000,0,0.0000,0.0000,NORMAL
1773319015.0648,2069,16.4,0.2515,0.2416,0.2465,0.0020,0.0165,0.8010,0.0000,0,0.0000,0.0000,NORMAL
1773319015.0813,2070,59.1,0.2469,0.2389,0.2429,0.0019,0.0165,0.8139,0.0000,0,0.0000,0.0000,NORMAL
1773319015.0969,2071,54.0,0.2515,0.2413,0.2464,0.0018,0.0171,0.8139,0.0000,0,0.0000,0.0000,NORMAL
1773319015.1143,2072,71.0,0.2489,0.2406,0.2448,0.0018,0.0165,0.8139,0.0000,0,0.0000,0.0000,NORMAL
1773319015.2088,2073,10.6,0.2475,0.2705,0.2590,0.0016,0.0209,0.7791,0.0000,0,0.0000,0.0000,NORMAL
1773319015.2228,2074,67.6,0.2484,0.2564,0.2524,0.0019,0.0597,0.7679,0.0000,0,0.0000,0.0000,NORMAL
1773319015.2530,2075,34.1,0.2513,0.2581,0.2547,0.0017,0.0457,0.7331,0.0000,0,0.0000,0.0000,NORMAL
1773319015.2691,2076,59.9,0.2513,0.2542,0.2527,0.0013,0.0457,0.7365,0.0000,0,0.0000,0.0000,NORMAL
1773319015.3369,2077,14.7,0.2578,0.2647,0.2612,0.0014,0.0274,0.8046,0.0000,0,0.0000,0.0000,NORMAL
1773319015.3629,2078,39.3,0.2522,0.2656,0.2589,0.0027,0.0269,0.8418,0.0000,0,0.0000,0.0000,NORMAL
1773319015.3934,2079,32.6,0.2565,0.2627,0.2596,0.0028,0.0269,0.8377,0.0000,0,0.0000,0.0000,NORMAL
1773319015.4094,2080,59.9,0.2548,0.2618,0.2583,0.0032,0.0269,0.8418,0.0000,0,0.0000,0.0000,NORMAL
1773319015.4649,2081,18.1,0.2662,0.2845,0.2753,0.0025,0.0227,0.5586,0.0000,0,0.0000,0.0000,NORMAL
1773319015.4875,2082,44.8,0.2674,0.2781,0.2728,0.0015,0.0346,0.5455,0.0000,0,0.0000,0.0000,NORMAL
1773319015.5175,2083,34.0,0.2677,0.2738,0.2707,0.0013,0.0346,0.5586,0.0000,0,0.0000,0.0000,NORMAL
1773319015.5335,2084,58.4,0.2669,0.2755,0.2712,0.0016,0.0346,0.5586,0.0000,0,0.0000,0.0000,NORMAL
1773319015.6085,2085,13.4,0.2543,0.2863,0.2703,0.0142,0.0532,0.7492,0.0000,0,0.0000,0.0000,NORMAL
1773319015.6286,2086,50.2,0.2485,0.2679,0.2582,0.0189,0.0356,0.7314,0.0000,0,0.0000,0.0000,NORMAL
1773319015.6446,2087,59.8,0.2487,0.2697,0.2592,0.0240,0.0356,0.7314,0.0000,0,0.0000,0.0000,NORMAL
1773319015.6606,2088,65.0,0.2515,0.2696,0.2606,0.0192,0.0356,0.7314,0.0000,0,0.0000,0.0000,NORMAL
1773319015.7378,2089,13.0,0.2686,0.2577,0.2631,0.2204,0.0493,0.8588,0.0000,0,0.0000,0.0000,NORMAL
1773319015.7548,2090,59.2,0.2721,0.2745,0.2733,0.2355,0.0241,0.8664,0.0000,0,0.0000,0.0000,NORMAL
1773319015.7851,2091,33.0,0.2723,0.2786,0.2754,0.2442,0.0144,0.8664,0.0000,0,0.0000,0.0000,NORMAL
1773319015.8011,2092,63.1,0.2693,0.2789,0.2741,0.2183,0.0144,0.8664,0.0000,0,0.0000,0.0000,NORMAL
1773319015.8660,2093,15.3,0.2632,0.2598,0.2615,0.3505,0.0169,0.9110,0.0000,0,0.0000,0.0000,NORMAL
1773319015.8936,2094,36.0,0.2649,0.2798,0.2723,0.3444,0.0151,0.9268,0.0000,0,0.0000,0.0000,NORMAL
1773319016.0098,2095,8.6,0.2456,0.2920,0.2688,0.5728,0.0493,0.9498,0.0000,0,0.0000,0.0000,NORMAL
1773319016.0339,2096,42.0,0.2423,0.2899,0.2661,0.5553,0.0493,0.9490,0.0000,0,0.0000,0.0000,NORMAL
1773319016.0498,2097,59.4,0.2394,0.2829,0.2611,0.5498,0.0493,0.9404,0.0000,0,0.0000,0.0000,NORMAL
1773319016.1370,2098,11.6,0.2381,0.2859,0.2620,0.6914,0.0351,0.9462,0.0000,0,0.0000,0.0000,NORMAL
1773319016.1600,2099,39.3,0.2406,0.2860,0.2633,0.6608,0.0351,0.9542,0.0000,0,0.0000,0.0230,NORMAL
1773319016.1915,2100,33.5,0.2401,0.2825,0.2613,0.6624,0.0351,0.9542,0.0000,0,0.0000,0.0545,NORMAL
1773319016.2075,2101,64.2,0.2399,0.2808,0.2603,0.6679,0.0351,0.9462,0.0000,0,0.0000,0.0705,NORMAL
1773319016.2649,2102,17.4,0.1226,0.1357,0.1291,0.7393,0.3174,0.9360,0.4500,0,0.0000,0.1279,NORMAL
1773319016.2854,2103,50.5,0.1130,0.1689,0.1409,0.7457,0.2147,0.9194,0.4500,0,0.0000,0.1484,NORMAL
1773319016.4090,2104,8.1,0.2311,0.2594,0.2452,0.8520,0.0222,0.9378,0.0000,0,0.0000,0.2720,NORMAL
1773319016.4270,2105,55.6,0.2364,0.2611,0.2488,0.9557,0.0223,0.9319,0.0000,0,0.0000,0.2900,NORMAL
1773319016.4430,2106,61.8,0.2375,0.2615,0.2495,0.9735,0.0223,0.9230,0.0000,0,0.0000,0.3060,NORMAL
1773319016.5374,2107,10.6,0.2460,0.2408,0.2434,0.9826,0.0224,0.9490,0.0000,0,0.0000,0.4004,NORMAL
1773319016.5534,2108,59.0,0.2570,0.2477,0.2524,0.9474,0.0247,0.9587,0.0000,0,0.0000,0.4164,NORMAL
1773319016.5839,2109,33.4,0.2482,0.2520,0.2501,0.9549,0.0247,0.9562,0.0000,0,0.0000,0.4469,NORMAL
1773319016.5999,2110,65.1,0.2467,0.2542,0.2505,0.9705,0.0247,0.9562,0.0000,0,0.0000,0.4629,NORMAL
1773319016.6648,2111,15.4,0.2461,0.2642,0.2551,0.8925,0.0153,0.9609,0.0000,0,0.0000,0.5278,NORMAL
1773319016.6944,2112,33.1,0.2393,0.2689,0.2541,0.9245,0.0143,0.9609,0.0000,0,0.0000,0.5574,NORMAL
1773319016.8089,2113,8.8,0.2382,0.2666,0.2524,1.0521,0.0357,0.9616,0.0000,0,0.0000,0.6720,NORMAL
1773319016.8339,2114,40.1,0.2313,0.2663,0.2488,1.1799,0.0357,0.9616,0.0000,0,0.0000,0.6970,NORMAL
1773319016.8489,2115,65.7,0.2399,0.2607,0.2503,1.1477,0.0357,0.9610,0.0000,0,0.0000,0.7120,NORMAL
1773319016.9364,2116,11.4,0.2292,0.2480,0.2386,1.2093,0.0195,0.9455,0.0000,0,0.0000,0.7994,NORMAL
1773319016.9554,2117,52.8,0.2221,0.2425,0.2323,1.1153,0.0213,0.9540,0.0000,0,0.0000,0.8184,NORMAL
1773319016.9860,2118,32.6,0.2257,0.2425,0.2341,1.0934,0.0213,0.9540,0.0000,0,0.0000,0.8490,NORMAL
1773319017.0020,2119,59.2,0.2265,0.2434,0.2349,1.0984,0.0213,0.9540,0.0000,0,0.0000,0.8650,NORMAL
1773319017.0648,2120,16.4,0.2130,0.2365,0.2247,1.2057,0.0209,0.8962,0.0000,0,0.0000,0.9278,NORMAL
1773319017.0953,2121,31.3,0.2163,0.2378,0.2270,1.1479,0.0276,0.9336,0.0000,0,0.0000,0.9584,NORMAL
1773319017.2094,2122,8.9,0.2275,0.1959,0.2117,0.9952,0.0341,0.8856,0.0000,0,0.0000,1.0724,NORMAL
1773319017.2353,2123,36.9,0.2282,0.1947,0.2115,1.0172,0.0362,0.8595,0.0000,0,0.0000,1.0983,NORMAL
1773319017.2663,2124,33.6,0.2290,0.1964,0.2127,1.0092,0.0252,0.8746,0.0000,0,0.0000,1.1293,NORMAL
1773319017.3372,2125,13.9,0.2318,0.2286,0.2302,1.0789,0.0270,0.8794,0.0000,0,0.0000,1.2003,NORMAL
1773319017.3595,2126,47.5,0.2319,0.2288,0.2304,1.0475,0.0233,0.8811,0.0000,0,0.0000,1.2225,NORMAL
1773319017.3755,2127,60.6,0.2357,0.2275,0.2316,1.0958,0.0309,0.8759,0.0000,0,0.0000,1.2385,NORMAL
1773319017.4060,2128,33.5,0.2364,0.2272,0.2318,1.1135,0.0309,0.8759,0.0000,0,0.0000,1.2690,NORMAL
1773319017.4807,2129,13.3,0.2530,0.2496,0.2513,0.9332,0.0174,0.8555,0.0000,0,0.0000,1.3437,NORMAL
1773319017.5012,2130,49.7,0.2403,0.2479,0.2441,0.9278,0.0166,0.8555,0.0000,0,0.0000,1.3642,NORMAL
1773319017.6093,2131,9.3,0.1940,0.1391,0.1666,1.0278,0.0509,0.8358,0.4500,0,0.0000,1.4723,NORMAL
1773319017.6264,2132,57.1,0.1603,0.1403,0.1503,1.0267,0.2248,0.8099,0.4500,0,0.0000,1.4894,NORMAL
1773319017.6423,2133,63.3,0.1649,0.1314,0.1481,1.0445,0.2227,0.8165,0.4500,0,0.0000,1.5054,YAWN
1773319017.7379,2134,10.5,0.2017,0.2026,0.2021,1.0160,0.0632,0.8082,0.4500,0,0.0000,1.6009,YAWN
1773319017.7679,2135,33.2,0.2311,0.1956,0.2134,0.9189,0.0427,0.8377,0.0000,0,0.0000,1.6309,YAWN
1773319017.7836,2136,58.6,0.2311,0.1979,0.2145,0.8879,0.0427,0.8360,0.0000,0,0.0000,1.6466,YAWN
1773319017.8157,2137,32.7,0.2263,0.2009,0.2136,0.8963,0.0427,0.8467,0.0000,0,0.0000,1.6788,YAWN
1773319017.8812,2138,15.1,0.2173,0.2192,0.2182,0.9682,0.0241,0.8759,0.0000,0,0.0000,1.7442,YAWN
1773319017.9108,2139,34.5,0.2141,0.2377,0.2259,0.9123,0.0066,0.8767,0.0000,0,0.0000,1.7738,YAWN
1773319018.0091,2140,10.1,0.2291,0.2011,0.2151,1.0933,0.0067,0.8811,0.0000,0,0.0000,1.8721,YAWN
1773319018.0371,2141,35.6,0.2182,0.2247,0.2214,1.0371,0.0042,0.8853,0.0000,0,0.0000,1.9001,YAWN
1773319018.0531,2142,54.7,0.2285,0.2300,0.2293,1.0144,0.0061,0.9032,0.0000,0,0.0000,1.9161,YAWN
1773319018.1371,2143,12.2,0.2358,0.2086,0.2222,0.9928,0.0085,0.9187,0.0000,0,0.0000,2.0001,YAWN
1773319018.1630,2144,38.9,0.2335,0.2019,0.2177,0.9667,0.0087,0.9198,0.0000,0,0.0000,2.0260,YAWN
1773319018.1945,2145,32.6,0.2432,0.2184,0.2308,0.9773,0.0061,0.9253,0.0000,0,0.0000,2.0575,YAWN
1773319018.2105,2146,61.3,0.2363,0.2088,0.2225,0.9800,0.0087,0.9161,0.0000,0,0.0000,2.0735,YAWN
1773319018.2820,2147,13.9,0.2370,0.2127,0.2248,1.0235,0.0060,0.9028,0.0000,0,0.0000,2.1450,YAWN
1773319018.3036,2148,47.8,0.2404,0.2053,0.2229,1.0338,0.0049,0.9056,0.0000,0,0.0000,2.1666,YAWN
1773319018.4084,2149,9.5,0.2319,0.2028,0.2173,1.0954,0.0035,0.8938,0.0000,0,0.0000,2.2714,YAWN
1773319018.4298,2150,48.7,0.2421,0.2125,0.2273,1.1000,0.0073,0.8877,0.0000,0,0.0000,2.2928,YAWN
1773319018.4458,2151,62.8,0.2459,0.2157,0.2308,1.0267,0.0088,0.8992,0.0000,0,0.0000,2.3088,YAWN
1773319018.5367,2152,11.0,0.2408,0.2198,0.2303,1.0162,0.0039,0.8781,0.0000,0,0.0000,2.3997,YAWN
1773319018.5540,2153,57.6,0.2278,0.2110,0.2194,1.0236,0.0036,0.8756,0.0000,0,0.0000,2.4170,YAWN
1773319018.5700,2154,63.9,0.2404,0.2178,0.2291,1.0143,0.0037,0.8781,0.0000,0,0.0000,2.4330,YAWN
1773319018.6006,2155,32.8,0.2324,0.2151,0.2237,1.0298,0.0039,0.8756,0.0000,0,0.0000,2.4636,YAWN
1773319018.6818,2156,12.4,0.2353,0.1950,0.2152,1.0350,0.0097,0.8933,0.0000,0,0.0000,2.5448,YAWN
1773319018.7113,2157,33.1,0.2334,0.1885,0.2109,1.1195,0.0137,0.8998,0.0000,0,0.0000,2.5743,YAWN
1773319018.8101,2158,10.1,0.2311,0.2192,0.2251,0.9777,0.0073,0.9328,0.0000,0,0.0000,2.6732,YAWN
1773319018.8362,2159,38.7,0.2244,0.1941,0.2093,0.9885,0.0142,0.9188,0.4500,0,0.0000,2.6992,YAWN
1773319018.8522,2160,62.5,0.2241,0.1876,0.2059,0.9700,0.0095,0.9299,0.4500,0,0.0000,2.7152,YAWN
1773319018.9379,2161,11.4,0.2333,0.2002,0.2167,0.9057,0.0317,0.9212,0.0000,0,0.0000,2.8009,YAWN
1773319018.9629,2162,42.6,0.2395,0.2001,0.2198,0.8380,0.0062,0.9220,0.0000,0,0.0000,2.8259,YAWN
1773319018.9944,2163,30.9,0.2334,0.2084,0.2209,0.8448,0.0115,0.9193,0.0000,0,0.0000,2.8574,YAWN
1773319019.0264,2164,32.5,0.2350,0.2060,0.2205,0.8643,0.0118,0.9192,0.0000,0,0.0000,2.8894,YAWN
