timestamp,frame,fps,ear_left,ear_right,ear_avg,mar,ml_eye_closed_conf,ml_mouth_yawn_conf,fused_score,eye_closed_fused,perclos,closure_duration_s,yawn_duration_s,status
1778745172.7120,0,2.8,0.2471,0.2615,0.2543,0.0631,0.1451,0.2604,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745172.7908,1,19.4,0.2770,0.2725,0.2747,0.0823,0.2147,0.6033,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745172.8099,2,69.7,0.2924,0.2840,0.2882,0.0417,0.1636,0.6041,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745172.8394,3,34.6,0.2750,0.3222,0.2986,0.0132,0.1512,0.7404,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745172.8674,4,35.1,0.2755,0.3167,0.2961,0.0069,0.1293,0.7132,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745172.8994,5,31.7,0.2737,0.3140,0.2939,0.0079,0.1011,0.7911,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745172.9309,6,32.5,0.2905,0.3223,0.3064,0.0067,0.0998,0.6764,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745172.9629,7,30.0,0.2714,0.3030,0.2872,0.0078,0.1010,0.6120,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745172.9959,8,31.5,0.2893,0.2972,0.2932,0.0052,0.0958,0.6651,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745173.0284,9,29.6,0.2886,0.3172,0.3029,0.0076,0.1079,0.6488,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745173.0594,10,33.4,0.2644,0.2940,0.2792,0.0069,0.0997,0.7038,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745173.1399,11,12.6,0.2864,0.3179,0.3022,0.0053,0.1062,0.6313,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745173.1529,12,78.5,0.2832,0.3049,0.2941,0.0039,0.1062,0.6432,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745173.2039,13,19.1,0.3025,0.2835,0.2930,0.0030,0.1040,0.5770,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745173.2304,14,36.5,0.2958,0.3114,0.3036,0.0046,0.1079,0.6404,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745173.2678,15,26.6,0.2824,0.2898,0.2861,0.0071,0.1103,0.5743,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745173.2798,16,94.1,0.2766,0.2747,0.2756,0.0064,0.1103,0.5681,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745173.3313,17,18.6,0.2828,0.3019,0.2924,0.0077,0.1137,0.5361,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745173.3534,18,52.7,0.2825,0.3002,0.2913,0.0069,0.1137,0.5361,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745173.3954,19,24.0,0.2781,0.2975,0.2878,0.0053,0.1083,0.4806,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745173.4159,20,45.6,0.2839,0.2981,0.2910,0.0051,0.1082,0.4806,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745173.4329,21,58.7,0.2826,0.3017,0.2921,0.0055,0.1082,0.5861,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745173.4750,22,23.7,0.2880,0.2800,0.2840,0.0066,0.1007,0.6465,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745173.5391,23,15.8,0.2738,0.2801,0.2769,0.0067,0.1081,0.5943,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745173.5571,24,54.9,0.2736,0.2768,0.2752,0.0067,0.1132,0.6777,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745173.6031,25,21.9,0.2719,0.2892,0.2805,0.0050,0.1080,0.6134,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745173.6186,26,62.2,0.2735,0.2962,0.2849,0.0043,0.1080,0.6624,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745173.6676,27,20.7,0.2821,0.2910,0.2866,0.0092,0.1026,0.5909,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745173.6816,28,67.9,0.2834,0.2909,0.2872,0.0095,0.1025,0.5909,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745173.7325,29,19.2,0.2871,0.2740,0.2806,0.0107,0.1148,0.5341,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745173.7605,30,36.7,0.2853,0.2735,0.2794,0.0099,0.1148,0.4850,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745173.7955,31,29.1,0.3017,0.3057,0.3037,0.0063,0.1063,0.6075,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745173.8220,32,37.2,0.2904,0.3099,0.3001,0.0078,0.1131,0.6935,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745173.8380,33,62.6,0.2988,0.3000,0.2994,0.0082,0.1124,0.6935,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745173.8760,34,25.7,0.2944,0.3090,0.3017,0.0054,0.1008,0.5749,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745173.9406,35,15.6,0.2891,0.3010,0.2950,0.0044,0.0981,0.5774,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745173.9635,36,44.3,0.2886,0.3013,0.2950,0.0044,0.0981,0.5295,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745174.0035,37,25.4,0.2860,0.3063,0.2961,0.0070,0.0979,0.6543,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745174.0250,38,47.5,0.2890,0.3097,0.2993,0.0052,0.0951,0.6823,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745174.0680,39,22.7,0.2946,0.3015,0.2980,0.0062,0.1065,0.5358,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745174.0871,40,55.5,0.2975,0.3095,0.3035,0.0064,0.1066,0.5358,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745174.1322,41,21.6,0.2810,0.3109,0.2960,0.0075,0.0964,0.6465,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745174.1492,42,57.9,0.2795,0.3163,0.2979,0.0076,0.0964,0.6465,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745174.2143,43,15.7,0.2986,0.3031,0.3009,0.0087,0.0850,0.5210,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745174.2288,44,62.6,0.2968,0.3103,0.3035,0.0078,0.0847,0.5747,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745174.2438,45,62.5,0.2966,0.3155,0.3061,0.0090,0.0847,0.5747,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745174.2749,46,33.8,0.2383,0.2329,0.2356,0.0080,0.1279,0.5704,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745174.3396,47,15.7,0.2275,0.2186,0.2230,0.0038,0.1194,0.6161,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745174.3546,48,62.9,0.2190,0.2097,0.2144,0.0045,0.1276,0.6854,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745174.4046,49,20.0,0.2748,0.2774,0.2761,0.0085,0.1160,0.6124,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745174.4176,50,77.8,0.2761,0.2817,0.2789,0.0092,0.1168,0.6474,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745174.4680,51,20.1,0.2774,0.3082,0.2928,0.0056,0.1052,0.6043,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745174.4789,52,92.5,0.2838,0.3099,0.2968,0.0073,0.1045,0.6111,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745174.5326,53,18.4,0.2914,0.3225,0.3070,0.0058,0.1041,0.4838,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745174.5560,54,42.8,0.3042,0.3052,0.3047,0.0065,0.1043,0.4838,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745174.5736,55,56.2,0.3011,0.3086,0.3048,0.0067,0.1043,0.4838,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745174.6116,56,24.4,0.2791,0.3011,0.2901,0.0071,0.1001,0.5964,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745174.6360,57,47.7,0.2774,0.3158,0.2966,0.0058,0.1007,0.5964,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745174.6800,58,22.7,0.2967,0.3005,0.2986,0.0063,0.1034,0.5603,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745174.7397,59,16.7,0.2779,0.2982,0.2880,0.0110,0.1114,0.6815,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745174.7617,60,44.5,0.2819,0.3018,0.2919,0.0102,0.1108,0.6782,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745174.8047,61,22.7,0.2895,0.2892,0.2894,0.0041,0.1362,0.6044,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745174.8228,62,62.4,0.2854,0.2895,0.2875,0.0035,0.1362,0.6540,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745174.8675,63,22.2,0.3021,0.2985,0.3003,0.0073,0.1208,0.6225,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745174.8855,64,56.9,0.3124,0.2908,0.3016,0.0064,0.1207,0.6225,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745174.9331,65,20.9,0.2965,0.2834,0.2900,0.0075,0.1105,0.6298,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745174.9481,66,61.5,0.2974,0.2835,0.2904,0.0074,0.1104,0.6298,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745174.9631,67,63.6,0.2952,0.2845,0.2898,0.0074,0.1104,0.6298,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745175.0111,68,20.7,0.2867,0.2941,0.2904,0.0095,0.1075,0.6321,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745175.0254,69,71.3,0.2839,0.2875,0.2857,0.0094,0.1075,0.5875,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745175.0764,70,20.6,0.2910,0.2894,0.2902,0.0070,0.0957,0.6364,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745175.1391,71,15.9,0.3118,0.3014,0.3066,0.0072,0.0967,0.6614,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745175.1541,72,65.4,0.3114,0.2991,0.3053,0.0068,0.0967,0.6277,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745175.2061,73,19.0,0.2871,0.2885,0.2878,0.0056,0.1021,0.5797,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745175.2316,74,40.2,0.2876,0.2811,0.2844,0.0076,0.1023,0.6979,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745175.2677,75,26.2,0.2983,0.2822,0.2902,0.0098,0.1127,0.6115,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745175.2926,76,44.6,0.2968,0.2789,0.2878,0.0089,0.1127,0.6115,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745175.3602,77,14.8,0.3054,0.3011,0.3033,0.0071,0.1110,0.6516,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745175.3702,78,95.8,0.3008,0.2841,0.2925,0.0079,0.1110,0.6460,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745175.3862,79,56.6,0.3035,0.2878,0.2956,0.0079,0.1110,0.6516,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745175.4122,80,41.1,0.2919,0.2822,0.2871,0.0043,0.1095,0.5221,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745175.4337,81,47.2,0.2883,0.2810,0.2847,0.0060,0.1027,0.5044,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745175.4747,82,23.5,0.2992,0.2815,0.2904,0.0075,0.1077,0.6225,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745175.5395,83,15.7,0.3085,0.2719,0.2902,0.0070,0.1010,0.6558,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745175.5615,84,46.6,0.3171,0.2742,0.2956,0.0051,0.1199,0.6857,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745175.6036,85,23.3,0.3068,0.2779,0.2923,0.0076,0.1077,0.7115,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745175.6232,86,53.4,0.3023,0.2809,0.2916,0.0059,0.1097,0.6423,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745175.6683,87,21.9,0.2943,0.2807,0.2875,0.0037,0.1067,0.5910,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745175.6863,88,55.9,0.2948,0.2691,0.2820,0.0028,0.1067,0.6092,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745175.7012,89,63.6,0.2974,0.2726,0.2850,0.0028,0.1067,0.6323,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745175.7477,90,21.7,0.3012,0.2595,0.2804,0.0050,0.1098,0.5542,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745175.7648,91,60.4,0.2995,0.2677,0.2836,0.0056,0.1098,0.5765,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745175.8117,92,21.3,0.3175,0.2714,0.2945,0.0024,0.1003,0.7231,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745175.8283,93,62.3,0.3163,0.2753,0.2958,0.0021,0.1003,0.7278,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745175.8753,94,21.0,0.3001,0.2647,0.2824,0.0031,0.0956,0.6293,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745175.9419,95,15.1,0.2995,0.2710,0.2853,0.0050,0.1230,0.6563,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745175.9558,96,69.3,0.2842,0.2765,0.2803,0.0053,0.1230,0.5807,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745176.0038,97,20.9,0.2523,0.2373,0.2448,0.0061,0.1292,0.6393,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745176.0203,98,61.8,0.2593,0.2405,0.2499,0.0069,0.1341,0.6498,0.0000,0,0.0000,0.0000,0.0000,NORMAL
1778745176.0683,99,20.6,0.2250,0.1851,0.2051,0.0053,0.1253,0.6164,1.0000,1,0.0100,0.0000,0.0000,ALERT
1778745176.0833,100,60.6,0.2232,0.1925,0.2079,0.0068,0.1356,0.6710,1.0000,1,0.0198,0.0150,0.0000,ALERT
1778745176.0993,101,65.1,0.2223,0.1909,0.2066,0.0069,0.1182,0.6873,1.0000,1,0.0294,0.0310,0.0000,ALERT
1778745176.1478,102,21.0,0.2782,0.2355,0.2568,0.0041,0.1304,0.6009,0.0000,0,0.0291,0.0000,0.0000,NORMAL
1778745176.1629,103,68.9,0.2773,0.2415,0.2594,0.0050,0.1294,0.5339,0.0000,0,0.0288,0.0000,0.0000,NORMAL
1778745176.2119,104,20.4,0.2850,0.2772,0.2811,0.0071,0.1294,0.5095,0.0000,0,0.0286,0.0000,0.0000,NORMAL
1778745176.2265,105,69.1,0.2848,0.2847,0.2847,0.0077,0.1294,0.5095,0.0000,0,0.0283,0.0000,0.0000,NORMAL
1778745176.2755,106,20.3,0.3050,0.2830,0.2940,0.0054,0.1295,0.5836,0.0000,0,0.0280,0.0000,0.0000,NORMAL
1778745176.3390,107,15.8,0.2932,0.2905,0.2918,0.0047,0.1188,0.6526,0.0000,0,0.0278,0.0000,0.0000,NORMAL
1778745176.3540,108,65.9,0.2949,0.2922,0.2935,0.0050,0.1186,0.6526,0.0000,0,0.0275,0.0000,0.0000,NORMAL
1778745176.4040,109,19.8,0.3060,0.2939,0.3000,0.0058,0.1214,0.6079,0.0000,0,0.0273,0.0000,0.0000,NORMAL
1778745176.4186,110,73.8,0.3038,0.2963,0.3000,0.0048,0.1168,0.6079,0.0000,0,0.0270,0.0000,0.0000,NORMAL
1778745176.4326,111,70.9,0.3057,0.2962,0.3010,0.0050,0.1168,0.6439,0.0000,0,0.0268,0.0000,0.0000,NORMAL
1778745176.4836,112,19.4,0.2944,0.2888,0.2916,0.0070,0.1192,0.6048,0.0000,0,0.0265,0.0000,0.0000,NORMAL
1778745176.4966,113,72.6,0.2920,0.2867,0.2894,0.0072,0.1230,0.6145,0.0000,0,0.0263,0.0000,0.0000,NORMAL
1778745176.5472,114,20.2,0.2849,0.2817,0.2833,0.0049,0.1186,0.6217,0.0000,0,0.0261,0.0000,0.0000,NORMAL
1778745176.5602,115,72.5,0.2830,0.2869,0.2849,0.0047,0.1183,0.6217,0.0000,0,0.0259,0.0000,0.0000,NORMAL
1778745176.6112,116,19.9,0.2829,0.2887,0.2858,0.0063,0.1060,0.6089,0.0000,0,0.0256,0.0000,0.0000,NORMAL
1778745176.6228,117,79.1,0.2767,0.2913,0.2840,0.0063,0.1060,0.6200,0.0000,0,0.0254,0.0000,0.0000,NORMAL
1778745176.6758,118,19.2,0.2820,0.2943,0.2881,0.0044,0.1186,0.6775,0.0000,0,0.0252,0.0000,0.0000,NORMAL
1778745176.7394,119,15.8,0.2897,0.2934,0.2915,0.0045,0.1153,0.6216,0.0000,0,0.0250,0.0000,0.0000,NORMAL
1778745176.7493,120,101.0,0.2905,0.2907,0.2906,0.0053,0.1221,0.6227,0.0000,0,0.0248,0.0000,0.0000,NORMAL
1778745176.8034,121,18.4,0.3032,0.2973,0.3003,0.0046,0.1166,0.6531,0.0000,0,0.0246,0.0000,0.0000,NORMAL
1778745176.8279,122,37.4,0.3011,0.2947,0.2979,0.0056,0.1166,0.6531,0.0000,0,0.0244,0.0000,0.0000,NORMAL
1778745176.8439,123,54.9,0.3019,0.2954,0.2987,0.0056,0.1166,0.6531,0.0000,0,0.0242,0.0000,0.0000,NORMAL
1778745176.8839,124,26.0,0.2810,0.2930,0.2870,0.0062,0.1300,0.6509,0.0000,0,0.0240,0.0000,0.0000,NORMAL
1778745176.9070,125,47.0,0.2770,0.2968,0.2869,0.0049,0.1299,0.5524,0.0000,0,0.0238,0.0000,0.0000,NORMAL
1778745176.9475,126,24.5,0.2836,0.3019,0.2928,0.0062,0.1206,0.5751,0.0000,0,0.0236,0.0000,0.0000,NORMAL
1778745176.9705,127,43.8,0.2866,0.2958,0.2912,0.0063,0.1188,0.5751,0.0000,0,0.0234,0.0000,0.0000,NORMAL
1778745177.0125,128,23.6,0.2955,0.2958,0.2956,0.0047,0.1225,0.5451,0.0000,0,0.0233,0.0000,0.0000,NORMAL
1778745177.0337,129,51.2,0.2972,0.2931,0.2951,0.0040,0.1225,0.5739,0.0000,0,0.0231,0.0000,0.0000,NORMAL
1778745177.0757,130,22.5,0.3149,0.2907,0.3028,0.0044,0.1147,0.6403,0.0000,0,0.0229,0.0000,0.0000,NORMAL
1778745177.1394,131,16.2,0.2999,0.2985,0.2992,0.0068,0.1082,0.5997,0.0000,0,0.0227,0.0000,0.0000,NORMAL
1778745177.1594,132,51.5,0.3028,0.2936,0.2982,0.0079,0.1082,0.5722,0.0000,0,0.0226,0.0000,0.0000,NORMAL
1778745177.2034,133,22.2,0.2975,0.2982,0.2979,0.0036,0.1162,0.6001,0.0000,0,0.0224,0.0000,0.0000,NORMAL
1778745177.2230,134,52.5,0.3015,0.2996,0.3006,0.0039,0.1162,0.5600,0.0000,0,0.0222,0.0000,0.0000,NORMAL
1778745177.2390,135,61.5,0.2989,0.2995,0.2992,0.0049,0.1246,0.6001,0.0000,0,0.0221,0.0000,0.0000,NORMAL
1778745177.2830,136,22.5,0.3036,0.2901,0.2968,0.0061,0.1092,0.5578,0.0000,0,0.0219,0.0000,0.0000,NORMAL
1778745177.3030,137,52.7,0.3019,0.2901,0.2960,0.0064,0.1092,0.5590,0.0000,0,0.0217,0.0000,0.0000,NORMAL
1778745177.3495,138,20.6,0.2352,0.2102,0.2227,0.0074,0.1281,0.5654,0.0000,0,0.0216,0.0000,0.0000,NORMAL
1778745177.3666,139,67.7,0.2408,0.2046,0.2227,0.0066,0.1250,0.5654,0.0000,0,0.0214,0.0000,0.0000,NORMAL
1778745177.4116,140,21.9,0.2518,0.2268,0.2393,0.0075,0.1169,0.5881,0.0000,0,0.0213,0.0000,0.0000,NORMAL
1778745177.4301,141,53.8,0.2544,0.2266,0.2405,0.0080,0.1169,0.5881,0.0000,0,0.0211,0.0000,0.0000,NORMAL
1778745177.4751,142,22.5,0.2862,0.2497,0.2680,0.0051,0.1147,0.6438,0.0000,0,0.0210,0.0000,0.0000,NORMAL
1778745177.5407,143,15.2,0.2833,0.2606,0.2720,0.0059,0.1048,0.6899,0.0000,0,0.0208,0.0000,0.0000,NORMAL
1778745177.5557,144,67.2,0.2750,0.2631,0.2690,0.0070,0.1050,0.6611,0.0000,0,0.0207,0.0000,0.0000,NORMAL
1778745177.5716,145,61.6,0.2758,0.2644,0.2701,0.0065,0.1050,0.6899,0.0000,0,0.0205,0.0000,0.0000,NORMAL
1778745177.6192,146,21.1,0.2843,0.2888,0.2866,0.0037,0.1114,0.6679,0.0000,0,0.0204,0.0000,0.0000,NORMAL
1778745177.6343,147,64.4,0.2866,0.2812,0.2839,0.0026,0.1114,0.6484,0.0000,0,0.0203,0.0000,0.0000,NORMAL
1778745177.6833,148,20.6,0.2848,0.2816,0.2832,0.0049,0.1008,0.5674,0.0000,0,0.0201,0.0000,0.0000,NORMAL
1778745177.6982,149,60.9,0.2928,0.2736,0.2832,0.0039,0.1111,0.5674,0.0000,0,0.0200,0.0000,0.0000,NORMAL
1778745177.7478,150,20.6,0.2753,0.2861,0.2807,0.0052,0.1235,0.5786,0.0000,0,0.0199,0.0000,0.0000,NORMAL
1778745177.7618,151,69.5,0.2747,0.2814,0.2780,0.0051,0.1235,0.6285,0.0000,0,0.0197,0.0000,0.0000,NORMAL
1778745177.8128,152,19.8,0.2927,0.2797,0.2862,0.0075,0.1099,0.5748,0.0000,0,0.0196,0.0000,0.0000,NORMAL
1778745177.8253,153,78.0,0.2943,0.2794,0.2869,0.0073,0.1183,0.5906,0.0000,0,0.0195,0.0000,0.0000,NORMAL
1778745177.8753,154,20.0,0.2771,0.2942,0.2857,0.0051,0.1110,0.5445,0.0000,0,0.0194,0.0000,0.0000,NORMAL
1778745177.9408,155,14.7,0.2799,0.2875,0.2837,0.0038,0.1135,0.4867,0.0000,0,0.0192,0.0000,0.0000,NORMAL
1778745177.9671,156,41.2,0.2812,0.2837,0.2824,0.0047,0.1135,0.5266,0.0000,0,0.0191,0.0000,0.0000,NORMAL
1778745177.9826,157,58.3,0.2854,0.2814,0.2834,0.0048,0.1135,0.5441,0.0000,0,0.0190,0.0000,0.0000,NORMAL
1778745178.0197,158,29.0,0.2888,0.2905,0.2896,0.0047,0.1121,0.5415,0.0000,0,0.0189,0.0000,0.0000,NORMAL
1778745178.0457,159,35.5,0.2925,0.2812,0.2869,0.0056,0.1122,0.5415,0.0000,0,0.0187,0.0000,0.0000,NORMAL
1778745178.0829,160,29.1,0.2783,0.2858,0.2820,0.0047,0.1244,0.6431,0.0000,0,0.0186,0.0000,0.0000,NORMAL
1778745178.0929,161,72.1,0.2765,0.2921,0.2843,0.0044,0.1359,0.6431,0.0000,0,0.0185,0.0000,0.0000,NORMAL
1778745178.1475,162,19.7,0.2705,0.2946,0.2826,0.0078,0.1197,0.6204,0.0000,0,0.0184,0.0000,0.0000,NORMAL
1778745178.1715,163,37.9,0.2756,0.2904,0.2830,0.0080,0.1197,0.6204,0.0000,0,0.0183,0.0000,0.0000,NORMAL
1778745178.2116,164,26.2,0.2830,0.2898,0.2864,0.0082,0.1149,0.4798,0.0000,0,0.0182,0.0000,0.0000,NORMAL
1778745178.2351,165,42.8,0.2793,0.2914,0.2853,0.0082,0.1172,0.4798,0.0000,0,0.0181,0.0000,0.0000,NORMAL
1778745178.2771,166,23.1,0.2744,0.2801,0.2773,0.0071,0.1389,0.6510,0.0000,0,0.0180,0.0000,0.0000,NORMAL
1778745178.3551,167,13.1,0.2924,0.2846,0.2885,0.0027,0.1451,0.5815,0.0000,0,0.0179,0.0000,0.0000,NORMAL
1778745178.3780,168,41.4,0.2937,0.2685,0.2811,0.0022,0.1451,0.5268,0.0000,0,0.0178,0.0000,0.0000,NORMAL
1778745178.3934,169,63.2,0.2955,0.2688,0.2822,0.0025,0.1451,0.5268,0.0000,0,0.0176,0.0000,0.0000,NORMAL
1778745178.4196,170,37.9,0.3271,0.2482,0.2876,0.0038,0.1364,0.6735,0.0000,0,0.0175,0.0000,0.0000,NORMAL
1778745178.4395,171,55.8,0.3349,0.2584,0.2967,0.0035,0.1362,0.6941,0.0000,0,0.0174,0.0000,0.0000,NORMAL
1778745178.4863,172,21.3,0.2764,0.2656,0.2710,0.0040,0.1579,0.7337,0.0000,0,0.0173,0.0000,0.0000,NORMAL
1778745178.5027,173,60.3,0.2766,0.2658,0.2712,0.0059,0.1579,0.7375,0.0000,0,0.0172,0.0000,0.0000,NORMAL
1778745178.5473,174,22.1,0.2916,0.2672,0.2794,0.0075,0.1238,0.7441,0.0000,0,0.0171,0.0000,0.0000,NORMAL
1778745178.5656,175,51.5,0.2972,0.2725,0.2848,0.0072,0.1238,0.7404,0.0000,0,0.0170,0.0000,0.0000,NORMAL
1778745178.6119,176,21.8,0.2757,0.2869,0.2813,0.0027,0.1564,0.7108,0.0000,0,0.0169,0.0000,0.0000,NORMAL
1778745178.6285,177,63.1,0.2918,0.2828,0.2873,0.0007,0.1564,0.7436,0.0000,0,0.0169,0.0000,0.0000,NORMAL
1778745178.6755,178,21.7,0.3165,0.2766,0.2965,0.0024,0.1323,0.7446,0.0000,0,0.0168,0.0000,0.0000,NORMAL
1778745178.6925,179,56.5,0.3087,0.2850,0.2968,0.0022,0.1321,0.7115,0.0000,0,0.0167,0.0000,0.0000,NORMAL
1778745178.7550,180,16.1,0.3024,0.2747,0.2886,0.0059,0.1461,0.6581,0.0000,0,0.0166,0.0000,0.0000,NORMAL
1778745178.7720,181,59.2,0.2947,0.2810,0.2878,0.0060,0.1459,0.7752,0.0000,0,0.0165,0.0000,0.0000,NORMAL
1778745178.8191,182,21.4,0.3127,0.2727,0.2927,0.0025,0.1551,0.7294,0.0000,0,0.0164,0.0000,0.0000,NORMAL
1778745178.8347,183,62.2,0.3204,0.2732,0.2968,0.0019,0.1551,0.7193,0.0000,0,0.0163,0.0000,0.0000,NORMAL
1778745178.8837,184,20.3,0.3111,0.2632,0.2872,0.0023,0.1386,0.6682,0.0000,0,0.0162,0.0000,0.0000,NORMAL
1778745178.8977,185,72.6,0.3063,0.2679,0.2871,0.0026,0.1438,0.7111,0.0000,0,0.0161,0.0000,0.0000,NORMAL
1778745178.9482,186,19.9,0.3150,0.2553,0.2851,0.0038,0.1491,0.7536,0.0000,0,0.0160,0.0000,0.0000,NORMAL
1778745178.9602,187,68.4,0.3060,0.2547,0.2804,0.0053,0.1569,0.7103,0.0000,0,0.0160,0.0000,0.0000,NORMAL
1778745179.0112,188,20.6,0.2949,0.2620,0.2784,0.0055,0.1345,0.6458,0.0000,0,0.0159,0.0000,0.0000,NORMAL
1778745179.0237,189,76.8,0.2974,0.2643,0.2809,0.0054,0.1319,0.6458,0.0000,0,0.0158,0.0000,0.0000,NORMAL
1778745179.0758,190,19.1,0.3042,0.2847,0.2945,0.0035,0.1353,0.7757,0.0000,0,0.0157,0.0000,0.0000,NORMAL
1778745179.0867,191,96.4,0.3163,0.2807,0.2985,0.0028,0.1409,0.7787,0.0000,0,0.0156,0.0000,0.0000,NORMAL
1778745179.1557,192,14.5,0.3254,0.2782,0.3018,0.0047,0.1278,0.6881,0.0000,0,0.0155,0.0000,0.0000,NORMAL
